Country Code,Income Group,Country Name,Series Name,YR1960,YR1961,YR1962,YR1963,YR1964,YR1965,YR1966,YR1967,YR1968,YR1969,YR1970,YR1971,YR1972,YR1973,YR1974,YR1975,YR1976,YR1977,YR1978,YR1979,YR1980,YR1981,YR1982,YR1983,YR1984,YR1985,YR1986,YR1987,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021
AFG,Low income,Afghanistan,Fuel imports (% of merchandise imports),,,6.10992782424829,8.36383461509731,6.56562613597936,4.18954814350143,3.67458970651037,3.86887814875693,5.14929909908277,5.98716832717403,6.10569472942426,5.00014562851791,6.81382232859121,6.56521459078002,9.32560760584032,7.74306922736584,10.6328559799986,8.90196795566483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.841267307582642,23.6249054676187,20.8602105591324,34.7730927090988,24.4565674995917,16.98009551116,19.3398699773114,21.2091884243412,15.4279187663977,11.8515240321111,13.0920659230602,22.6954376815373,,
ALB,Upper middle income,Albania,Fuel imports (% of merchandise imports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55168573371746,3.16248587276884,3.81939052705971,3.76471416732286,9.02385842621065,9.91459348657654,9.04517245080883,8.59303216701504,7.6885647159232,8.95484982925195,12.2131183222329,14.6431362946302,16.0076961681107,11.7849766848814,13.8037384572551,17.572351171818,19.9199781574014,17.1801924348601,8.14268960943574,9.59619891449832,7.25188157748045,4.90569931014462,4.46371934694447,8.11038752317031,6.89229275177084,
DZA,Lower middle income,Algeria,Fuel imports (% of merchandise imports),,,,,,,1.05040965573991,,1.5577632604364,1.56910501261612,2.11825532769546,3.48731383395879,,1.61043122093373,1.47788455627903,1.6987232543566,1.59918486248295,1.36059338028335,1.49464988276232,1.955512989445,2.45645616290412,2.03757864192285,1.54507009262455,2.07375485109756,2.05891905972216,1.87725802850813,2.97049106531976,2.28221307754377,,,,,1.39206760790505,1.40181694576641,0.582637106605659,1.07291317258799,1.19380397788709,1.51767983100332,1.31699216125426,1.65059299656148,1.40090469992719,1.35322765765854,1.15729775749413,0.795911091171744,0.914901543055148,0.979486021419919,1.11522848216482,1.09529508571792,1.35782465014689,1.051989399987,2.11530409328991,2.27705292389929,9.66062611317852,7.80966233329149,4.85002748474097,4.51538770001091,3.31648668286546,4.20820484474438,,,,
ASM,Upper middle income,American Samoa,Fuel imports (% of merchandise imports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,High income,Andorra,Fuel imports (% of merchandise imports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.55131875262355,3.67932415666565,3.48454603121497,3.55179180008836,3.00263536584955,4.40178455145169,4.40104361259568,4.51199116030607,4.40429452542634,4.30187258908508,,5.87185871398935,6.60486734816136,9.42059222901176,8.39032777191442,10.0894535950228,12.1629644524192,14.103228287484,12.7384053206693,10.7528326027039,8.83267925662503,6.60069116757297,7.65847238599695,8.32659523785542,,,
AGO,Lower middle income,Angola,Fuel imports (% of merchandise imports),,,3.76606883180693,,,,,,,3.9988478462067,3.35730633100901,3.00804073799857,4.91285342138214,5.22564195271041,4.49326556354968,,,,,,,,,,,0.245652386809151,,,,,,,,,,,,,,,,,,,,,,1.23297960059276,,14.5559532135319,17.1111130289818,11.6068453164694,3.92180923076632,7.69766791060699,5.69386435809842,6.54850144351832,10.985078649564,10.7838519919574,15.0627245755713,14.1171448803664,9.93302790415915,16.1786074724974
ATG,High income,Antigua and Barbuda,Fuel imports (% of merchandise imports),,,,,,,,,,,,,,37.9284493587442,57.1879952325197,43.5374563610384,,0.327122483186057,1.4996960197813,,,1.87829912584444,,,,,,,,,,,,,,,,,,10.4760636502528,16.2966259403828,,,,,34.5668193897356,36.7323916687674,6.33627405483563,,0.519140857498142,0.511389471069803,0.617364181355462,0.873412831173428,1.0372443981766,29.7699545218827,16.5854373589019,15.142713993114,16.1865544162889,0.596391643909297,0.527559205573341,,
ARG,Upper middle income,Argentina,Fuel imports (% of merchandise imports),,,6.68857357014149,5.86968885291662,7.77962349786151,9.66091420309861,9.65126038939637,8.57236744868326,7.24694292585774,6.71862708602073,4.74659497494675,6.68296794672083,3.76729881078164,7.58982608387925,14.5301665698237,13.2273460440194,17.6895275731992,16.397086069509,12.4396425343018,16.5660073634358,10.3040221977614,10.8347900313426,12.7741097946335,10.2882887862536,10.4209797805095,12.115361898229,8.9765296957437,11.41790619523,,,,,2.85389726702169,2.39922961022768,2.93248951329066,4.19459165223073,3.63618512096113,2.95855159415142,2.54436462240096,2.64965585280262,3.66941772776535,3.92558892601243,4.73965294799092,3.45166140173827,4.10566988818631,4.96619298982646,4.69964207443339,6.02027531045093,7.19589214547063,6.28632575765177,7.89065092058145,12.7181118945673,12.8610259434896,16.1489742219465,16.5564884173216,10.9366808881128,8.40969351332395,8.1669181849067,9.59245223609491,8.5363177592406,6.05806075448223,9.20147449693219
ARM,Upper middle income,Armenia,Fuel imports (% of merchandise imports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3151634866289,,21.5718312028614,20.7515216433961,22.3362851343843,17.5270786464125,7.50417192103276,15.3259045515664,15.4989694774173,15.9831414341745,15.8207941073986,15.662989786188,15.5782657525084,17.6983602985462,20.3225986657857,21.2132299632553,22.1041412141965,19.6021480207437,20.703083671475,17.6587122985857,16.1004375266775,14.1137744372631,15.1208840666049,16.1673651465514,17.0723807086301
ABW,High income,Aruba,Fuel imports (% of merchandise imports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.11616008342167,6.53855143042595,7.27681184303704,7.6224625397815,7.20861619372167,7.24371630581454,5.17345991169542,4.10352604373351,5.44808691032002,6.06787225974105,4.77657374147223,4.84933248865763,5.17828490098669
