Country Code,Income Group,Country Name,Series Name,YR1960,YR1961,YR1962,YR1963,YR1964,YR1965,YR1966,YR1967,YR1968,YR1969,YR1970,YR1971,YR1972,YR1973,YR1974,YR1975,YR1976,YR1977,YR1978,YR1979,YR1980,YR1981,YR1982,YR1983,YR1984,YR1985,YR1986,YR1987,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021
AFG,Low income,Afghanistan,Ores and metals imports (% of merchandise imports),,,0.039774951722225,0.227884455495729,0.162912596757714,0.126047621345445,0.0692505644993633,0.0863434810109968,0.0531414387918182,0.141623999936692,0.106668396266518,0.060992369447013,0.109681587286938,0.259329424230153,0.126676566077595,0.114973918075858,0.108506048261152,0.120983430638658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.396869440571365,0.216327171779355,0.281992479508173,0.273661753630469,,,,0.265449776345043,0.565414295757957,2.44188716558127,1.79034177916409,1.69384210954167,,
ALB,Upper middle income,Albania,Ores and metals imports (% of merchandise imports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02848377904385,1.44951092538095,1.24348411327696,1.08725969506078,1.54113878193558,1.72511919994509,1.95046123237579,1.74685005123267,1.67968465490054,2.38114115464895,2.50924627306612,2.86052040749217,2.51777570543925,2.4474821971318,3.61002912343741,4.0992269650699,2.75573252962047,2.58327671326983,0.509983988178868,1.87904909690666,1.28746910387014,0.456069586532058,0.399632625116623,0.481852110924148,1.13115094621687,
DZA,Lower middle income,Algeria,Ores and metals imports (% of merchandise imports),,,,,,,1.21988663085779,,1.38387605901541,1.68550962823195,1.9181040874048,1.76709078642351,,1.72714468868683,1.65537648963574,1.66201892420481,1.21611186148919,1.44658277231634,1.27820856717712,1.59250780934569,1.71607428910969,1.70794328296732,1.17050000589397,1.44380472413302,1.59001814705962,2.05800447236839,2.20479674913723,2.90552398759271,,,,,2.1901471052913,1.74687922798381,1.45932420631703,1.57085882831073,1.34543625898022,1.09946556206814,1.34994332587701,1.22034728277025,1.19967866626042,1.37941531251464,1.30602706737037,1.17954833112342,1.31926956252917,1.52553245717482,1.78230708155816,1.85698191765339,1.59780803506225,1.3773437004943,1.52607111137202,1.65193970327174,1.5660377678249,1.53033622472712,1.4192045156963,1.53513588160658,1.61284049235123,1.47471991011885,,,,
ASM,Upper middle income,American Samoa,Ores and metals imports (% of merchandise imports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,High income,Andorra,Ores and metals imports (% of merchandise imports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.710753881700047,0.764618153490847,0.662152577309268,0.66462774324648,0.678015534967527,0.751039852514273,0.787241309438869,0.612384705599884,0.616999721376151,0.607138542610582,,0.728224447530331,0.624410778612128,0.68031484544218,0.86896162603968,0.57226775302775,0.536519443864381,0.469487023490236,0.406252887883791,0.458342176579425,0.463577215028386,0.389986858589397,0.396399492947478,0.453706890270689,,,
AGO,Lower middle income,Angola,Ores and metals imports (% of merchandise imports),,,0.784253648364543,,,,,,,0.979650804971516,1.0998262189386,0.915146808974892,1.35162558622299,1.69763021751518,2.61427998192737,,,,,,,,,,,1.35268074762421,,,,,,,,,,,,,,,,,,,,,,0.614511466832542,,1.51286596564599,0.705744640887401,0.713776120786264,0.924676966129078,0.712685644611248,0.653071968219914,0.556416416629088,0.52554892484258,0.724921281407745,0.657932531304958,0.701040234886045,0.619934907470455,0.542630542208163
ATG,High income,Antigua and Barbuda,Ores and metals imports (% of merchandise imports),,,,,,,,,,,,,,0.257586797112991,0.274593512462557,0.460545329682925,,0.85892777311017,0.984586776147104,,,0.40349278187864,,,,,,,,,,,,,,,,,,0.640964225608936,0.757216231715778,,,,,0.327584056147542,0.630209962073016,0.630586161900395,,0.822992052893592,0.699381549248495,0.689501536609055,0.833965285205236,0.910966597630085,0.579189218139268,0.591322279756106,0.716209941503426,0.444290063624802,1.0423942527127,1.16835935349059,,
ARG,Upper middle income,Argentina,Ores and metals imports (% of merchandise imports),,,2.74088407026322,3.96414939824762,7.31789796249061,8.47181378032482,7.56401858023395,6.46864891682357,6.67896355713961,6.79995608152241,7.52361392217952,7.411640299696,7.88009334268139,8.23729645536689,9.09179217729298,8.2501817493187,6.85939808112934,5.34420682916137,4.61388315775618,4.54876239540644,2.93801215620961,2.61683269114831,4.36138137739953,4.73777087885043,5.21231391303221,4.70977098454655,5.54165467985011,5.18783028396032,,,,,2.88965646378304,2.28797457941013,2.10081711953639,2.71286281812276,2.5647606829801,2.14267125790554,2.12194774387258,2.05569064806486,2.49425904008636,2.68595156837398,4.47515719926234,3.63265263009851,3.21622840076925,3.46088701739441,3.90827210922264,3.24536606611348,3.73821248337423,2.56780308217122,3.28080045354742,3.49623372909381,2.67026052425489,2.67010273867058,3.15881100601335,2.74820680227267,2.21738558399208,2.34639508347565,3.02821217680549,3.15470207359221,2.95600162995576,3.9362002809895
ARM,Upper middle income,Armenia,Ores and metals imports (% of merchandise imports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49737283171532,,0.546418839174262,0.899367747943592,2.01498144411178,2.89363159018275,3.01120189592395,0.640938593384962,2.59311090017574,2.00630878871844,2.89843665993495,2.43065645043975,4.24403471843514,3.36521321375683,2.78408918989212,2.25525898162481,2.09576241010557,2.32413735072318,2.76436592948803,2.38733830592793,2.49226366260597,2.00270521134112,2.23965864025831,2.26181139737514,2.34308852774477
ABW,High income,Aruba,Ores and metals imports (% of merchandise imports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38005655353822,2.10000986158841,1.88687499818701,2.4568402111469,2.3359160077364,2.66646836417951,3.3269613751909,3.05119421627425,3.01826403139172,0.97022042837788,0.798838391545515,1.14081154269822,1.17173360649833,1.15907509989879,1.18010846340599,1.22102614389831,2.11765758397366,1.75134499286582,0.91720489406907,1.08537882260301,1.04381082988724,0.926862506067775
AUS,High income,Australia,Ores and metals imports (% of merchandise imports),,,,2.68171327746951,2.7020076653534,3.43590737164664,2.60654094263402,2.99725702599653,3.28760177803315,2.48539008931985,2.27947256161329,2.0055851843482,1.93339549178715,2.11386385907419,2.20516412132208,1.9512437681864,1.56600421151433,1.63619365516158,1.72264233211084,1.7682165946024,2.14020101192767,1.80517607706829,1.45653703821575,1.43617881957958,1.26903811676726,1.25984445736698,1.26212038352201,1.3264446894925,1.52840157697368,1.51878863656302,1.42354642723879,1.22744102184776,1.37844140192008,1.19049707732363,1.34965204205083,1.32710007808513,1.15623574751407,1.26299553284131,1.30735045875428,1.12029451231626,1.13286068100656,1.23703553649526,1.18320967857938,1.23099789740414,1.04935408652103,1.09534011732853,1.32410140967909,1.51780167934174,1.5707540370653,1.25261144628613,1.67469435459001,2.00091872283461,1.48716515719101,1.43131942234656,1.63720146426995,1.58436134234334,1.582695284708,1.40128120999166,1.45919809767146,1.28833160184855,1.63005242171445,1.78846145679959
AUT,High income,Austria,Ores and metals imports (% of merchandise imports),,,,5.60577948524075,6.17388655193522,6.07183381946657,6.13721748400322,5.65246804330156,6.09172506908217,7.01612825157132,7.19144142935981,5.41468407025012,4.70452252995949,4.90273468775922,5.91486048467497,5.00751802748813,4.62398070816788,4.81284653312728,4.81416818519386,5.59102794935403,5.20756929351804,4.98845090950867,4.81925068670118,4.43487076413494,5.32494193201555,5.04755998659808,4.19872713416941,3.71060057962492,4.42535137666879,4.72337996518583,3.7812430827633,3.45325227061939,3.4687535408693,3.23508220173956,3.87324718632683,3.88663003709462,3.35661022667095,3.38007013183886,3.14258140151224,2.64598821731891,2.83217921253942,2.82327414909545,2.69041098940013,3.1537970474828,3.32201065066244,3.54697628797592,4.61019409419393,4.99317961168387,4.82226646748173,3.58907855943368,5.25761494083609,5.85851878261924,5.00271784894836,4.52025086199592,4.43309433505677,4.51581140996357,4.02610408770351,4.62260319151716,4.26047233438588,4.00033876508813,3.9618776303243,4.39921554219018
AZE,Upper middle income,Azerbaijan,Ores and metals imports (% of merchandise imports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25364381022965,2.06905078886326,1.0859111105113,0.917913453084583,3.64802978565008,1.70313012703323,1.6900277803098,1.93709971344507,2.30458387209159,2.24051216271267,2.33633386950619,2.01499542200564,2.21160830389248,1.15773614964093,1.68107914998332,1.18101844824081,1.93495592106815,1.39027062151071,2.09999284374692,2.45220961577062,1.24238095064739,1.24841838415515,1.28878767567855,1.50107748115478,1.1493443857861,1.29725725095056
BHS,High income,Bahamas The,Ores and metals imports (% of merchandise imports),,,,,,,,,,,,,,,0.335606232327584,0.0938257802945332,0.0784739297796838,,,,0.0650476209465455,0.0260745339974244,0.0612932796476769,0.0577462513799384,0.0891939752105918,0.0938664036197159,0.12185713238118,0.251832403904957,,,,,,,,,,0.613118507413987,0.702531689996117,0.595750931771264,0.590008704676782,0.552425654843964,0.674257359583164,0.520192231393074,0.546718723682024,0.582086894321536,0.638286524125454,0.649946525908268,0.786350043916819,0.799106299519905,0.607946688979617,0.501681886972039,0.810027972251472,0.589628992478316,0.562048489638204,0.749028693848253,0.718603054872063,0.678425900597449,0.732289000301314,0.859112298296218,0.689255010692753,
BHR,High income,Bahrain,Ores and metals imports (% of merchandise imports),,,,,,,,,,,0.839784230412868,1.34299282007577,1.84342649289582,0.334616265620523,0.283822643966622,0.47752178016593,0.776844631648674,0.449344113549122,0.602889016083145,1.03340563154969,3.74358071871793,1.60649416820308,1.24659578985519,2.08557281470293,1.36994442094112,1.86919865340235,1.66051953198754,1.36459659368386,,,,,,,4.7823034585904,4.68625157602282,9.73203863341704,,,,6.81048941279603,7.30227716933197,6.49496462060697,6.76120685620673,5.09751870496625,7.12199673934364,5.35494397989671,7.23544580261111,6.94560478483774,6.87030311501039,15.0149224069621,10.5021338191761,7.90267619848786,5.15974247633748,7.8645112895101,7.8817382734355,6.67660307023623,8.13638858829969,10.1165523684169,12.5325566237069,12.3771312834746,
BGD,Lower middle income,Bangladesh,Ores and metals imports (% of merchandise imports),,,,,,,,,,,,,,,,,,1.89438145690222,2.2977356311341,2.57846656875615,2.90108133907095,3.91032870694685,2.22277885323911,3.436992102258,3.4693417422483,3.21364674672522,3.26300979667951,2.77529856079291,,3.04560986001319,3.12656123220182,2.70922943251684,2.46318336692163,2.39326298758762,,2.2771363106048,2.71726805545778,3.08204280906068,2.22439866002196,,2.37527192847551,2.41562491895759,1.92479898290548,1.92737016029291,2.08477068964326,2.94056839989021,3.1644501304716,3.3587091644902,3.00214265497531,2.34767425079487,1.99784694308339,1.94424686390031,2.1539003634854,2.21304183453315,,2.68270211560005,,,,,,
BRB,High income,Barbados,Ores and metals imports (% of merchandise imports),,,,,,,,0.865540457209718,0.656755890443362,0.61601026946616,0.710358917795081,0.49930278422746,0.623043276472624,0.68799878675588,0.996144526064066,0.528420435063522,0.898724393474168,0.906391607293367,1.25740103986579,0.998446802906869,1.1244761281138,0.89709391180476,0.866260915833354,1.25075573226342,1.20516955302844,1.07164029742516,1.28535216674844,1.31629130430999,,,,,1.50981789929412,0.930033002877174,0.93418453438772,1.13298456298016,1.14213395151575,0.964772802031219,1.08020633523961,1.48974527720252,1.02587720421325,1.02885812347395,0.944934981488351,0.814744920509884,1.25512516968836,0.996232597685559,1.07423502041787,1.25990955283038,0.928784985484982,0.984106085365887,1.17058250863128,0.809695249192724,0.715501395219739,0.732218012273258,0.671586240519863,0.862652881086047,0.748819740367463,0.744999916369587,0.937157967924655,0.611338456589309,0.91288323448454,0.724107177580193
BLR,Upper middle income,Belarus,Ores and metals imports (% of merchandise imports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06549499997275,3.48363562560215,3.56366727579746,3.42125734938413,3.56756523355685,3.5712008692977,3.61221436637099,3.15737112333705,3.69926678323444,3.58362306081774,3.71976307050577,2.72045341985399,3.43891144636019,3.28518437429567,3.26971575568115,3.11074341844155,2.75584856909992,2.85560177476628,2.99799773513715,3.15853968183975,3.12541186046981,2.82813503978825,3.06792908047472,3.50011104815433
BEL,High income,Belgium,Ores and metals imports (% of merchandise imports),,,13.1219616426723,11.4291687123403,12.1059730632556,12.5320136554242,13.683845636944,12.8981289569815,14.6810789827932,13.319214984745,13.3516197729737,9.79454791693317,8.66785512399071,9.62229247482589,10.4602642192805,7.63058267574988,7.73321726853401,6.73986102233431,6.26786365852564,7.14177917022117,8.21845944681429,7.24937908459572,6.35688491298569,7.09805943983273,6.88269463434888,6.838293968789,5.64300751601043,5.26890880752604,,,,,,,,,,,,3.44490435896086,3.49435595597526,3.12531350737205,2.95839240880318,3.07706306394534,3.6096709229445,3.58367701875247,4.6621862338025,4.80547578675322,3.91311700560225,3.05588418321419,5.10439424755922,5.13299510253655,4.78268923107853,4.22135174583547,4.18366090924551,4.01773475937105,3.67371608401613,3.90016705096996,4.70731442828178,4.52288701220549,5.31370136535814,5.83936228272377
BLZ,Upper middle income,Belize,Ores and metals imports (% of merchandise imports),,,,,,,,,,,,,,,,0.243304563345292,0.195044407063246,0.549976532706345,0.248237525198144,0.556457400307778,0.616407142727586,,0.415580870264311,0.35628162017829,0.346141729863464,0.439406046651779,0.413519084762327,0.370847594397264,,,,,0.698808015555246,0.605504991740523,0.831118163120568,0.674022956605785,0.63413351039219,0.438050583056494,0.578639149587153,3.96441079785547,0.548746362804077,0.51316868789435,0.508525162274577,0.324723964372424,0.488284204060977,0.481901647759427,0.41870281218928,0.492036524711532,0.408959701647084,0.503341336634053,0.417757748964962,0.361743349800172,0.524701931977669,0.424091116135552,0.564131285849541,0.616231865852513,0.620541791125134,0.552530909841422,0.500220095881593,0.595898885703662,0.513749192464029,0.507255788198292
BEN,Lower middle income,Benin,Ores and metals imports (% of merchandise imports),,,1.30333724006674,1.32962650957555,1.53166715320297,1.36348758293625,1.12324510109755,1.28681749945427,1.14192753944783,1.07827642652308,0.85735298592464,0.824301424935879,0.514333183004275,0.983434862863534,0.667187786823025,,,,,0.40072022570465,0.998868584588139,,0.698500903941678,,,,,,,,,,,,,,,,0.860672935563513,0.857032358321079,0.992283852161799,1.10843011465432,0.837166292506251,1.32991982631963,1.07077316537002,0.862950326078149,0.988771545284938,0.785241263720309,0.744490515117508,0.735690494982053,0.53681889662345,0.692059918987208,0.661344248058574,0.52721494158168,0.503120030367673,0.634289549705804,0.584763827127493,0.521991578072089,0.765681126698241,0.788979774420364,0.604037370651881,0.869918965156302
BMU,High income,Bermuda,Ores and metals imports (% of merchandise imports),,,,,,,,,,,,0.499269994018346,0.449721914849206,0.334208270491362,0.384837726671133,0.200587255496412,0.256064302429264,0.262323622279027,0.204006145616435,0.212333183655265,0.197628000079779,0.218163310154004,0.212058799248898,0.213274568572175,0.214084027060749,0.226874215953687,,,,,,,,,,0.154722148254295,,0.123399450484949,,,,,,,,0.471085405729889,0.723107350676893,0.522858849449154,0.799086866517402,0.762129803835388,0.332490762967759,0.405571509193621,0.293379784516371,0.36294286020594,0.362482587175389,0.969148338796433,0.358101882050287,0.459107467263554,0.355240838788634,0.396669253246155,0.451280640131626,0.308012296758122
BTN,Lower middle income,Bhutan,Ores and metals imports (% of merchandise imports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8449769981558,0.947511425942516,,,,0.761091565611198,0.829647135574338,,,,,,4.3416632429462,10.2867396229454,10.3326142626299,7.79311042276304,7.09138078254365,10.1867727736828,8.0341253627398,7.23805075029644,,,,,,,,,
BOL,Lower middle income,Bolivia,Ores and metals imports (% of merchandise imports),,,0.598979324462168,0.47580110069894,0.422165107750147,0.526364941936099,0.903526902359946,0.719313787736868,0.88699507971486,0.726052055037421,0.83595045717585,0.652487020015051,0.646158343350438,,1.10966056086556,0.939497528260872,0.761249999730388,0.811498496366346,1.04289009801091,0.949737913908254,1.50126481023221,1.23614138722348,1.21182993835323,1.14750181025187,0.667369257657232,0.582029830397749,0.614910802497416,0.607095763927714,,,,,1.19402435402713,2.14048318187034,2.51186893179213,2.57464434470442,2.08051270815074,1.48824527771697,0.580214738597155,0.657497226575391,0.605285943204916,0.529248005641575,0.696829012432933,0.652162923715786,0.680157606725198,0.733449831692673,0.786082238933792,0.780753623228219,0.814922968257894,0.826099690457367,0.790629320052134,0.678530471548711,0.662634301393964,0.649407326039524,0.634938495570276,0.580494579529167,0.722126591555116,0.69626606844129,0.70098043252495,0.778547196075447,0.862510986947629,0.786881097768726
BIH,Upper middle income,Bosnia and Herzegovina,Ores and metals imports (% of merchandise imports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89583248181766,1.97986676409799,2.96249932902375,4.12748475789867,4.3343989530984,3.93861122653701,2.69706296237106,3.2031594716545,3.25514449138741,3.25707616638676,3.13981625219281,2.85533560870121,3.22572893692097,2.92025687210223,3.70902289641162,4.12375831171376,4.07448016561215,3.90353521840517,6.05635123560267
BWA,Upper middle income,Botswana,Ores and metals imports (% of merchandise imports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19374057829547,1.97313999405296,1.47988022690788,1.09361093223414,1.17786741651621,2.89324935065399,3.66075268865927,2.25782284577512,2.11774248535381,2.05419865241832,2.19638371771596,0.799348535749808,0.688456547106295,1.15495265040712,0.527356000186735,3.33502194259227,1.82746959089314,1.63262106907991,0.72364468315645,0.676652978596058,0.58692535666241,0.655753322472057
