Country Code,Income Group,Country Name,Series Name,YR1960,YR1961,YR1962,YR1963,YR1964,YR1965,YR1966,YR1967,YR1968,YR1969,YR1970,YR1971,YR1972,YR1973,YR1974,YR1975,YR1976,YR1977,YR1978,YR1979,YR1980,YR1981,YR1982,YR1983,YR1984,YR1985,YR1986,YR1987,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021
AFG,Low income,Afghanistan,Short-term debt (% of total reserves),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60363357492882,0.500545382222191,2.03523498347119,1.26581811096506,1.58277362098829,1.45293353564213,2.31218836672432,4.12501296057459,4.86904294176967,5.79905881440043,5.28515663676075,4.9409155902724,4.4633951754096,
ALB,Upper middle income,Albania,Short-term debt (% of total reserves),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.757132997989,259.997958775359,23.4967416176705,9.7685040531541,13.9543870100877,8.35222633361744,5.55114862034797,5.6731329668996,3.97347591816303,3.35222879829129,14.3922629351933,0.0884061270020609,10.7695781327972,21.3191998154122,23.6208019479122,48.6360211019078,28.7275447289278,29.2509803194527,44.1769359959895,56.537350710086,57.1722322367028,65.58617116773,50.5425173591756,52.976042727469,52.715978806866,48.8999009854313,16.1336525933974,13.9055076602195,16.9865935840602
DZA,Lower middle income,Algeria,Short-term debt (% of total reserves),,,,,,,,,,,,,,,,,,65.0791573450135,61.4619809147191,35.0355349195547,32.9143101771474,39.0052484866814,55.3211319950316,48.8001657731962,55.2218037539192,40.0901444836668,82.0319190137313,30.2871282760669,50.7910536507136,59.620130090964,29.2616452791867,35.8100640435773,23.9321587207538,19.1994983113138,13.22460088143,6.26174163484944,5.2067196824252,1.67748112436246,2.20070992096598,3.17887214413261,1.63870057414791,1.01229751040591,0.427595619187871,0.410455626935551,0.942876538349034,0.872125339157186,0.663887641433551,0.652061581353161,0.880318648777755,0.962182743454295,1.04318208495443,0.596557088669213,0.600737124169368,0.65926448863504,1.05979272644506,1.21058277644971,1.64412734626401,1.99929341259469,2.65405443228001,3.15389653239669,3.0008552737267,2.84044022044636
ASM,Upper middle income,American Samoa,Short-term debt (% of total reserves),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,High income,Andorra,Short-term debt (% of total reserves),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,Lower middle income,Angola,Short-term debt (% of total reserves),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.426016814028,210.282093273781,322.711482173801,832.097073343004,322.647420662128,110.407451740902,198.274600748869,321.538650227079,169.417610591825,86.716021277356,72.4478563279862,26.1684186782789,20.2728072329081,13.3783778635783,18.9735413274089,23.211300796592,22.4176056747965,27.9064727513329,36.0037508962391,28.3364150121734,25.4324953051812,18.603727392738,21.2435808832674,18.3754490089212,19.9757252714687,46.2679274609133,42.327231416135
ATG,High income,Antigua and Barbuda,Short-term debt (% of total reserves),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG,Upper middle income,Argentina,Short-term debt (% of total reserves),,,,,,,,,,,93.7240924937401,225.753271291544,130.142426171835,49.7102684647589,44.4014135577662,100.091397226393,51.4290150764939,70.8647463496458,57.7753859808006,59.441763007603,111.688420519803,258.105267254282,366.810490421624,313.823382220787,413.750820223437,143.140885168003,99.6039874931724,94.6176840152382,110.866431618905,264.998316462704,167.796984878144,181.517238037926,141.314299050237,55.8260561945794,44.8090349152448,133.639251244303,119.161401673162,142.646948249886,124.542832608766,111.631982910515,112.616043631839,137.431550112671,141.385412702771,158.125464490032,135.042097493229,124.780594704544,88.221264407819,41.6056296870482,41.9086809815019,40.1729491472597,31.4380041197867,55.6471331514044,58.4220278829561,120.166697897717,107.896410267679,232.887650249561,106.773917068243,100.347658352216,102.338729806936,149.320814442269,108.128980693187,110.8950191478
ARM,Upper middle income,Armenia,Short-term debt (% of total reserves),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14720096129342,2.95386606132214,1.9247670585887,0.832334180149883,9.19632672080506,15.4078107423878,16.2102422994846,14.1371588005167,12.7329569554325,51.0471243954716,80.4817651113622,74.8504538708111,44.4897261478699,28.627190714782,30.1753891167472,37.0188864923087,26.4105518994017,35.1449491306728,46.7634718982848,46.7958753059361,51.0690070479893,60.9772091845694,37.3826638995078,48.6190371392621,38.4020415032203,50.1798356307973,55.9582999948501,61.2828241293905,47.1839844757974
ABW,High income,Aruba,Short-term debt (% of total reserves),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
